ds,reservoir,province,rainfallsince,avgrainfall1971_2000,capacity_hm3,stored_hm3,variation24h_hm3,weekchange,yearchange,fillingpcttoday,weekago,yearago,avgreserve5yrs_hm3
2024-02-01,retortillo,cordoba,290.7,432.4,61.2,10.74,-0.01,0.03,-1.49,17.55,17.5,19.98,28.51
2024-02-01,san rafael de navallana,cordoba,256.7,342.9,156.5,69.14,0.2,1.68,7.08,44.18,43.11,39.65,58.05
2024-02-01,sierra boyera,cordoba,242.6,319.8,40.9,1.85,0.02,0.22,0.85,4.52,3.99,2.44,16.41
2024-02-01,yeguas,cordoba,279.5,326.4,228.7,51.27,0.08,0.94,-15.88,22.42,22.01,29.36,80.34
2024-02-01,beznar,granada,106.1,262.9,52.9,25.07,0.08,0.58,-13.04,47.39,46.29,72.04,41.07
2024-02-01,canales,granada,0.0,233.2,70.0,32.37,-0.03,-0.12,-21.27,46.24,46.41,76.63,52.18
2024-02-01,colomera,granada,148.3,309.7,40.2,4.11,0.0,0.01,0.11,10.22,10.2,9.95,14.8
2024-02-01,cubillas,granada,118.6,219.2,18.7,6.01,-0.01,0.03,-0.37,32.14,31.98,34.12,9.02
2024-02-01,el portillo,granada,72.3,253.2,32.9,12.08,0.01,0.05,-15.3,36.72,36.57,83.22,26.75
2024-02-01,francisco abellan,granada,86.6,172.6,58.2,8.45,0.01,0.08,-2.43,14.52,14.38,18.69,22.13
2024-02-01,los bermejales,granada,148.8,362.3,102.6,13.93,0.02,0.13,-1.69,13.58,13.45,15.22,42.53
2024-02-01,negratin,granada,62.1,203.0,567.1,122.68,0.06,0.79,2.76,21.63,21.49,21.15,210.15
2024-02-01,quentar,granada,210.3,232.0,13.5,7.27,0.02,0.1,-3.74,53.85,53.11,81.56,9.75
2024-02-01,rules,granada,89.0,314.1,110.8,34.42,-0.08,-0.57,-37.44,31.06,31.58,64.86,81.45
2024-02-01,san clemente,granada,83.2,212.8,117.9,10.04,0.01,0.06,-5.11,8.52,8.46,12.85,19.49
2024-02-01,andevalo,huelva,350.8,453.2,634.4,173.52,0.01,0.45,-56.3,27.35,27.28,36.23,350.42
2024-02-01,aracena,huelva,375.5,505.1,126.8,40.17,0.02,0.38,5.51,31.68,31.38,27.33,57.36
2024-02-01,chanza,huelva,231.8,330.9,341.4,147.87,0.04,1.45,-64.93,43.31,42.89,62.33,188.4
2024-02-01,corumbel bajo,huelva,418.1,413.9,18.0,5.17,0.01,0.1,-2.9,28.72,28.17,44.83,7.16
2024-02-01,jarrama,huelva,674.2,516.9,42.6,30.84,0.0,0.13,1.93,72.39,72.09,67.86,32.84
2024-02-01,los machos,huelva,370.8,388.3,12.0,11.99,-0.01,-0.01,0.85,99.92,100.0,92.83,10.26
2024-02-01,piedras,huelva,370.8,380.2,59.5,29.99,-0.02,-0.18,-26.05,50.4,50.71,94.18,46.08
2024-02-01,zufre,huelva,368.6,471.1,175.3,33.71,-0.03,-0.06,-0.09,19.23,19.26,19.28,89.81
2024-02-01,aguascebas,jaen,341.4,328.4,6.4,3.52,-0.01,-0.03,-2.86,55.0,55.47,99.69,5.73
2024-02-01,dannador,jaen,231.8,318.8,4.1,3.23,-0.01,-0.01,-0.91,78.78,79.02,100.98,3.58
2024-02-01,giribaile,jaen,163.4,248.6,475.1,83.79,0.04,0.53,-2.03,17.64,17.52,18.06,132.03
2024-02-01,guadalen,jaen,168.3,264.8,168.0,27.63,0.02,0.13,-30.35,16.45,16.37,34.51,58.7
2024-02-01,guadalmena,jaen,223.9,310.9,346.5,58.42,-0.01,0.06,-18.2,16.86,16.84,22.11,123.46
2024-02-01,jandula,jaen,252.7,275.0,322.0,69.0,0.06,0.62,-4.15,21.43,21.24,22.72,103.99
2024-02-01,la bolera,jaen,103.0,336.9,53.2,12.22,0.01,0.08,-11.33,22.97,22.82,44.27,31.19
2024-02-01,la fernandina,jaen,205.3,296.2,244.5,72.61,0.0,0.26,-26.08,29.7,29.59,40.36,95.05
2024-02-01,quiebrajano,jaen,250.6,379.4,31.6,5.36,-0.01,-0.05,-3.69,16.96,17.12,28.64,14.55
2024-02-01,rumblar,jaen,200.1,271.2,126.0,26.7,0.01,0.23,-21.01,21.19,21.01,37.87,55.31
2024-02-01,tranco de beas,jaen,234.2,400.8,498.2,127.8,0.12,0.98,-18.59,25.65,25.46,29.38,232.41
2024-02-01,vadomojon,jaen,129.1,263.7,163.2,12.54,0.01,-0.07,-3.63,7.68,7.73,9.91,61.13
2024-02-01,viboras,jaen,153.5,287.6,19.1,4.07,0.0,0.02,-2.36,21.31,21.2,33.66,8.9
2024-02-01,casasola,malaga,67.6,299.6,21.7,6.05,-0.02,-0.06,-3.59,27.88,28.16,44.42,11.56
2024-02-01,conde de guadalhorce,malaga,4.1,283.5,66.5,11.52,0.01,0.12,-7.81,17.32,17.14,29.07,37.42
2024-02-01,el limonero,malaga,56.5,310.1,22.3,4.65,-0.01,-0.04,-3.96,20.85,21.03,38.61,11.4
2024-02-01,guadalhorce,malaga,71.5,275.1,125.7,17.16,-0.1,-0.5,-28.54,13.65,14.05,36.36,74.59
2024-02-01,guadalteba,malaga,71.5,276.7,153.3,32.02,-0.13,-0.55,-51.93,20.89,21.25,54.76,109.33
2024-02-01,la concepcion,malaga,109.5,515.3,61.9,13.1,-0.03,-0.08,-27.85,21.16,21.29,66.16,43.79
2024-02-01,la vinnuela,malaga,83.6,381.9,165.4,12.27,0.0,0.0,-6.01,7.42,7.42,11.05,45.48
2024-02-01,cala,sevilla,313.9,459.6,58.8,27.78,-0.21,-1.27,-1.5,47.24,49.4,49.8,25.64
2024-02-01,el agrio,sevilla,263.7,422.4,20.3,15.6,0.01,0.2,-0.6,76.85,75.86,79.8,14.92
2024-02-01,el pintado,sevilla,339.7,438.0,212.8,48.76,0.04,0.51,-8.45,22.91,22.67,26.88,119.57
2024-02-01,gergal,sevilla,234.2,367.3,35.0,27.5,-0.02,0.41,6.93,78.57,77.4,58.77,30.54
2024-02-01,huesna,sevilla,361.9,398.9,134.6,50.22,-0.02,0.08,-10.04,37.31,37.25,44.77,79.17
2024-02-01,jose toran,sevilla,298.5,438.2,113.2,21.0,0.01,0.16,1.35,18.55,18.41,17.36,40.55
2024-02-01,la minilla,sevilla,344.0,456.6,57.8,35.09,0.05,0.35,-5.58,60.71,60.1,70.36,43.75
2024-02-01,melonares,sevilla,275.1,412.6,185.6,89.7,0.05,0.65,-34.76,48.33,47.98,67.06,155.44
2024-02-01,puebla de cazalla,sevilla,189.4,317.3,73.7,0.08,0.0,-0.01,-3.28,0.11,0.12,4.56,19.43
2024-02-01,torre del aguila,sevilla,164.4,340.8,64.4,1.34,-0.02,-0.1,-9.97,2.08,2.24,17.56,16.07
2024-02-02,beninar,almeria,59.4,307.8,61.68,4.91,0.01,0.0,-3.24,7.96,7.96,13.21,8.3
2024-02-02,cuevas de almanzora,almeria,10.6,133.5,161.3,15.21,-0.05,-0.25,-10.55,9.43,9.58,15.97,18.5
2024-02-02,almodovar,cadiz,230.8,796.2,5.7,2.16,0.0,-0.02,-2.62,37.89,38.25,83.86,3.1
2024-02-02,arcos,cadiz,187.1,396.9,14.6,11.73,-0.03,-0.11,-1.79,80.34,81.1,92.6,13.29
2024-02-02,barbate,cadiz,190.4,677.4,228.1,20.87,0.0,-0.14,-24.98,9.15,9.21,20.1,79.36
2024-02-02,bornos,cadiz,180.7,386.0,200.2,20.93,0.05,0.22,-46.6,10.45,10.34,33.73,71.31
2024-02-02,celemin,cadiz,187.6,656.9,44.8,4.49,0.0,0.02,-6.72,10.02,9.98,25.02,16.0
2024-02-02,charco redondo,cadiz,298.8,716.9,81.6,14.3,0.01,0.08,-14.85,17.52,17.43,35.72,31.74
2024-02-02,guadalcacin,cadiz,158.7,597.9,800.3,129.26,-0.16,-1.09,-85.71,16.15,16.29,26.86,345.31
2024-02-02,guadarranque,cadiz,272.4,596.2,87.7,23.65,-0.05,-0.32,-19.41,26.97,27.33,49.1,44.51
2024-02-02,los hurones,cadiz,203.0,556.8,135.3,41.95,0.0,0.04,-55.08,31.01,30.98,71.71,97.25
2024-02-02,zahara - el gastor,cadiz,180.8,516.4,222.7,9.89,0.01,0.07,-35.43,4.44,4.41,20.35,109.02
2024-02-02,arenoso,cordoba,214.8,341.9,167.0,32.44,0.03,0.32,-1.11,19.43,19.23,20.09,45.37
2024-02-02,bembezar,cordoba,299.8,403.3,342.1,42.33,0.04,0.5,-11.92,12.37,12.23,15.86,142.33
2024-02-02,guadalmellato,cordoba,300.2,371.5,146.6,45.01,-0.01,0.06,-15.8,30.7,30.66,41.48,85.24
2024-02-02,guadanunno,cordoba,355.4,425.0,1.6,1.49,0.0,0.0,0.02,93.13,93.13,91.88,1.44
2024-02-02,iznajar,cordoba,174.3,354.9,981.1,168.68,0.29,1.92,6.05,17.19,17.0,16.58,348.95
2024-02-02,la brenna,cordoba,258.5,356.7,823.0,102.72,0.06,0.48,-7.52,12.48,12.42,13.39,173.13
2024-02-02,martin gonzalo,cordoba,372.1,363.7,17.8,3.92,-0.01,0.0,-0.83,22.02,22.02,26.69,8.97
2024-02-02,puente nuevo,cordoba,238.7,376.4,281.7,34.34,0.02,0.16,-5.13,12.19,12.13,14.01,76.95
2024-02-02,retortillo,cordoba,290.7,432.4,61.2,10.74,0.0,0.02,-1.4,17.55,17.52,19.84,28.51
2024-02-02,san rafael de navallana,cordoba,256.7,342.9,156.5,69.33,0.19,1.65,7.18,44.3,43.25,39.71,58.05
2024-02-02,sierra boyera,cordoba,242.6,319.8,40.9,1.86,0.01,0.22,0.88,4.55,4.01,2.4,16.41
2024-02-02,yeguas,cordoba,279.5,326.4,228.7,51.34,0.07,0.79,-15.85,22.45,22.1,29.38,80.34
2024-02-02,beznar,granada,106.1,262.9,52.9,25.19,0.12,0.63,-13.04,47.62,46.43,72.27,41.07
2024-02-02,canales,granada,0.0,233.2,70.0,32.34,-0.03,-0.13,-21.32,46.2,46.39,76.66,52.18
2024-02-02,colomera,granada,148.3,309.7,40.2,4.11,0.0,0.01,0.1,10.22,10.2,9.98,14.8
2024-02-02,cubillas,granada,118.6,219.2,18.7,6.04,0.03,0.05,-0.35,32.3,32.03,34.17,9.02
2024-02-02,el portillo,granada,72.3,253.2,32.9,12.08,0.0,0.02,-15.07,36.72,36.66,82.52,26.75
2024-02-02,francisco abellan,granada,86.6,172.6,58.2,8.46,0.01,0.08,-2.44,14.54,14.4,18.73,22.13
2024-02-02,los bermejales,granada,148.8,362.3,102.6,13.94,0.01,0.12,-1.7,13.59,13.47,15.24,42.53
2024-02-02,negratin,granada,62.1,203.0,567.1,122.74,0.06,0.68,2.29,21.64,21.52,21.24,210.15
2024-02-02,quentar,granada,210.3,232.0,13.5,7.28,0.01,0.09,-3.75,53.93,53.26,81.7,9.75
2024-02-02,rules,granada,89.0,314.1,110.8,34.33,-0.09,-0.57,-37.43,30.98,31.5,64.77,81.45
2024-02-02,san clemente,granada,83.2,212.8,117.9,10.05,0.01,0.06,-5.12,8.52,8.47,12.87,19.49
2024-02-02,andevalo,huelva,350.8,453.2,634.4,173.54,0.02,0.33,-56.26,27.35,27.3,36.22,350.42
2024-02-02,aracena,huelva,375.5,505.1,126.8,40.2,0.03,0.31,5.55,31.7,31.46,27.33,57.36
2024-02-02,chanza,huelva,231.8,330.9,341.4,147.91,0.04,1.4,-64.93,43.32,42.91,62.34,188.4
2024-02-02,corumbel bajo,huelva,417.8,413.9,18.0,5.18,0.01,0.09,-2.9,28.78,28.28,44.89,7.16
2024-02-02,jarrama,huelva,674.2,516.9,42.6,30.86,0.02,0.12,1.95,72.44,72.16,67.86,32.84
2024-02-02,los machos,huelva,370.8,388.3,12.0,11.99,0.0,-0.01,0.85,99.92,100.0,92.83,10.26
2024-02-02,piedras,huelva,370.8,380.2,59.5,29.82,-0.17,-0.39,-25.79,50.12,50.77,93.46,46.08
2024-02-02,zufre,huelva,368.6,471.1,175.3,33.67,-0.04,-0.13,0.13,19.21,19.28,19.13,89.81
2024-02-02,aguascebas,jaen,341.4,328.4,6.4,3.52,0.0,-0.03,-2.86,55.0,55.47,99.69,5.73
2024-02-02,dannador,jaen,231.8,318.8,4.1,3.23,0.0,-0.01,-0.91,78.78,79.02,100.98,3.58
2024-02-02,giribaile,jaen,163.4,248.6,475.1,83.85,0.06,0.52,-2.1,17.65,17.54,18.09,132.03
2024-02-02,guadalen,jaen,168.3,264.8,168.0,27.66,0.03,0.08,-30.28,16.46,16.42,34.49,58.7
2024-02-02,guadalmena,jaen,223.9,310.9,346.5,58.4,-0.02,0.0,-18.24,16.85,16.85,22.12,123.46
2024-02-02,jandula,jaen,252.7,275.0,322.0,69.07,0.07,0.55,-4.14,21.45,21.28,22.74,103.99
2024-02-02,la bolera,jaen,103.0,336.9,53.2,12.22,0.0,0.06,-11.36,22.97,22.86,44.32,31.19
2024-02-02,la fernandina,jaen,205.3,296.2,244.5,72.64,0.03,0.21,-26.06,29.71,29.62,40.37,95.05
2024-02-02,quiebrajano,jaen,250.6,379.4,31.6,5.35,-0.01,-0.05,-3.7,16.93,17.09,28.64,14.55
2024-02-02,rumblar,jaen,200.1,271.2,126.0,26.71,0.01,0.17,-21.34,21.2,21.06,38.13,55.31
2024-02-02,tranco de beas,jaen,234.2,400.8,498.2,127.89,0.09,0.9,-18.83,25.67,25.49,29.45,232.41
2024-02-02,vadomojon,jaen,129.1,263.7,163.2,12.58,0.04,-0.05,-3.66,7.71,7.74,9.95,61.13
2024-02-02,viboras,jaen,153.5,287.6,19.1,4.07,0.0,0.02,-2.37,21.31,21.2,33.72,8.9
2024-02-02,casasola,malaga,67.6,299.6,21.7,6.02,-0.03,-0.08,-3.61,27.74,28.11,44.38,11.56
2024-02-02,conde de guadalhorce,malaga,4.1,283.5,66.5,11.54,0.02,0.1,-7.8,17.35,17.2,29.08,37.42
2024-02-02,el limonero,malaga,56.5,310.1,22.3,4.65,0.0,-0.03,-3.93,20.85,20.99,38.48,11.4
2024-02-02,guadalhorce,malaga,71.5,275.1,125.7,17.04,-0.12,-0.52,-28.66,13.56,13.97,36.36,74.59
2024-02-02,guadalteba,malaga,71.5,276.7,153.3,31.85,-0.17,-0.62,-52.0,20.78,21.18,54.7,109.33
2024-02-02,la concepcion,malaga,109.5,515.3,61.9,13.1,0.0,-0.08,-27.84,21.16,21.29,66.14,43.79
2024-02-02,la vinnuela,malaga,83.6,381.9,165.4,12.27,0.0,0.0,-6.0,7.42,7.42,11.05,45.48
2024-02-02,cala,sevilla,313.9,459.6,58.8,27.56,-0.22,-1.35,-1.69,46.87,49.17,49.74,25.64
2024-02-02,el agrio,sevilla,263.8,422.4,20.3,15.62,0.02,0.17,-0.57,76.95,76.11,79.75,14.92
2024-02-02,el pintado,sevilla,339.7,438.0,212.8,48.81,0.05,0.45,-8.4,22.94,22.73,26.88,119.57
2024-02-02,gergal,sevilla,234.2,367.3,35.0,27.61,0.11,0.37,7.14,78.89,77.83,58.49,30.54
2024-02-02,huesna,sevilla,361.9,398.9,134.6,50.21,-0.01,0.02,-10.01,37.3,37.29,44.74,79.17
2024-02-02,jose toran,sevilla,298.5,438.2,113.2,21.01,0.01,0.13,1.36,18.56,18.45,17.36,40.55
2024-02-02,la minilla,sevilla,344.0,456.6,57.8,35.11,0.02,0.3,-5.64,60.74,60.22,70.5,43.75
2024-02-02,melonares,sevilla,275.1,412.6,185.6,89.77,0.07,0.54,-34.66,48.37,48.08,67.04,155.44
2024-02-02,puebla de cazalla,sevilla,189.4,317.3,73.7,0.08,0.0,-0.01,-3.27,0.11,0.12,4.55,19.43
2024-02-02,torre del aguila,sevilla,164.4,340.8,64.4,1.33,-0.01,-0.1,-9.97,2.07,2.22,17.55,16.07
2024-02-03,beninar,almeria,59.4,307.8,61.68,4.91,0.0,0.0,-3.23,7.96,7.96,13.2,8.3
2024-02-03,cuevas de almanzora,almeria,10.6,133.5,161.3,15.16,-0.05,-0.25,-10.6,9.4,9.55,15.97,18.5
2024-02-03,almodovar,cadiz,230.8,796.2,5.7,2.15,-0.01,-0.03,-2.6,37.72,38.25,83.33,3.1
2024-02-03,arcos,cadiz,187.1,396.9,14.6,11.7,-0.03,-0.11,-1.85,80.14,80.89,92.81,13.29
2024-02-03,barbate,cadiz,190.4,677.4,228.1,20.87,0.0,-0.07,-24.98,9.15,9.18,20.1,79.36
2024-02-03,bornos,cadiz,180.7,386.0,200.2,20.93,0.0,0.22,-46.6,10.45,10.34,33.73,71.31
2024-02-03,celemin,cadiz,187.6,656.9,44.8,4.49,0.0,0.0,-6.72,10.02,10.02,25.02,16.0
2024-02-03,charco redondo,cadiz,298.8,716.9,81.6,14.31,0.01,0.07,-14.79,17.54,17.45,35.66,31.74
2024-02-03,guadalcacin,cadiz,158.7,597.9,800.3,129.09,-0.17,-1.09,-85.59,16.13,16.27,26.82,345.31
2024-02-03,guadarranque,cadiz,272.4,596.2,87.7,23.66,0.01,-0.25,-19.4,26.98,27.26,49.1,44.51
2024-02-03,los hurones,cadiz,203.0,556.8,135.3,41.95,0.0,0.04,-55.0,31.01,30.98,71.66,97.25
2024-02-03,zahara - el gastor,cadiz,180.8,516.4,222.7,9.91,0.02,0.08,-35.41,4.45,4.41,20.35,109.02
2024-02-03,arenoso,cordoba,214.8,341.9,167.0,32.47,0.03,0.28,-1.08,19.44,19.28,20.09,45.37
2024-02-03,bembezar,cordoba,299.8,403.3,342.1,42.37,0.04,0.44,-11.87,12.39,12.26,15.86,142.33
2024-02-03,guadalmellato,cordoba,300.2,371.5,146.6,44.98,-0.03,-0.02,-15.77,30.68,30.7,41.44,85.24
2024-02-03,guadanunno,cordoba,355.4,425.0,1.6,1.49,0.0,0.0,0.02,93.13,93.13,91.88,1.44
2024-02-03,iznajar,cordoba,174.3,354.9,981.1,168.97,0.29,1.91,5.89,17.22,17.03,16.62,348.95
2024-02-03,la brenna,cordoba,258.5,356.7,823.0,102.73,0.01,0.42,-7.52,12.48,12.43,13.4,173.13
2024-02-03,martin gonzalo,cordoba,372.1,363.7,17.8,3.92,0.0,0.0,-0.82,22.02,22.02,26.63,8.97
2024-02-03,puente nuevo,cordoba,238.9,376.4,281.7,34.35,0.01,0.13,-5.07,12.19,12.15,13.99,76.95
2024-02-03,retortillo,cordoba,290.7,432.4,61.2,10.74,0.0,0.0,-1.31,17.55,17.55,19.69,28.51
2024-02-03,san rafael de navallana,cordoba,256.7,342.9,156.5,69.34,0.01,1.45,6.99,44.31,43.38,39.84,58.05
2024-02-03,sierra boyera,cordoba,242.8,319.8,40.9,1.87,0.01,0.08,0.91,4.57,4.38,2.35,16.41
2024-02-03,yeguas,cordoba,279.5,326.4,228.7,51.4,0.06,0.66,-15.83,22.47,22.19,29.4,80.34
2024-02-03,beznar,granada,106.1,262.9,52.9,25.3,0.11,0.67,-13.06,47.83,46.56,72.51,41.07
2024-02-03,canales,granada,0.0,233.2,70.0,32.31,-0.03,-0.15,-21.36,46.16,46.37,76.67,52.18
2024-02-03,colomera,granada,148.3,309.7,40.2,4.12,0.01,0.02,0.11,10.25,10.2,9.98,14.8
2024-02-03,cubillas,granada,118.6,219.2,18.7,6.04,0.0,0.04,-0.35,32.3,32.09,34.17,9.02
2024-02-03,el portillo,granada,72.3,253.2,32.9,12.08,0.0,-0.01,-14.84,36.72,36.75,81.82,26.75
2024-02-03,francisco abellan,granada,86.6,172.6,58.2,8.47,0.01,0.08,-2.45,14.55,14.42,18.76,22.13
2024-02-03,los bermejales,granada,148.8,362.3,102.6,13.96,0.02,0.12,-1.71,13.61,13.49,15.27,42.53
2024-02-03,negratin,granada,62.1,203.0,567.1,122.81,0.07,0.62,1.9,21.66,21.55,21.32,210.15
2024-02-03,quentar,granada,210.3,232.0,13.5,7.29,0.01,0.09,-3.77,54.0,53.33,81.93,9.75
2024-02-03,rules,granada,89.0,314.1,110.8,34.24,-0.09,-0.57,-37.38,30.9,31.42,64.64,81.45
2024-02-03,san clemente,granada,83.2,212.8,117.9,10.05,0.0,0.05,-5.13,8.52,8.48,12.88,19.49
2024-02-03,andevalo,huelva,350.8,453.2,634.4,173.61,0.07,0.28,-56.15,27.37,27.32,36.22,350.42
2024-02-03,aracena,huelva,375.5,505.1,126.8,40.22,0.02,0.26,5.58,31.72,31.51,27.32,57.36
2024-02-03,chanza,huelva,231.8,330.9,341.4,147.95,0.04,0.47,-64.92,43.34,43.2,62.35,188.4
2024-02-03,corumbel bajo,huelva,417.8,413.9,18.0,5.19,0.01,0.07,-2.89,28.83,28.44,44.89,7.16
2024-02-03,jarrama,huelva,674.2,516.9,42.6,30.86,0.0,0.07,1.96,72.44,72.28,67.84,32.84
2024-02-03,los machos,huelva,370.8,388.3,12.0,11.98,-0.01,-0.02,0.84,99.83,100.0,92.83,10.26
2024-02-03,piedras,huelva,370.8,380.2,59.5,29.82,0.0,-0.33,-25.61,50.12,50.67,93.16,46.08
2024-02-03,zufre,huelva,368.6,471.1,175.3,33.64,-0.03,-0.16,0.35,19.19,19.28,18.99,89.81
2024-02-03,aguascebas,jaen,341.4,328.4,6.4,3.51,-0.01,-0.04,-2.86,54.84,55.47,99.53,5.73
2024-02-03,dannador,jaen,231.8,318.8,4.1,3.23,0.0,-0.01,-0.91,78.78,79.02,100.98,3.58
2024-02-03,giribaile,jaen,163.4,248.6,475.1,83.95,0.1,0.48,-2.12,17.67,17.57,18.12,132.03
2024-02-03,guadalen,jaen,168.3,264.8,168.0,27.67,0.01,0.14,-30.3,16.47,16.39,34.51,58.7
2024-02-03,guadalmena,jaen,223.9,310.9,346.5,58.39,-0.01,-0.03,-18.29,16.85,16.86,22.13,123.46
2024-02-03,jandula,jaen,252.7,275.0,322.0,69.14,0.07,0.52,-4.14,21.47,21.31,22.76,103.99
2024-02-03,la bolera,jaen,103.0,336.9,53.2,12.22,0.0,0.05,-11.36,22.97,22.88,44.32,31.19
2024-02-03,la fernandina,jaen,205.3,296.2,244.5,72.65,0.01,0.16,-26.06,29.71,29.65,40.37,95.05
2024-02-03,quiebrajano,jaen,250.6,379.4,31.6,5.34,-0.01,-0.05,-3.71,16.9,17.06,28.64,14.55
2024-02-03,rumblar,jaen,200.1,271.2,126.0,26.72,0.01,0.13,-21.34,21.21,21.1,38.14,55.31
2024-02-03,tranco de beas,jaen,234.2,400.8,498.2,128.01,0.12,0.86,-18.98,25.69,25.52,29.5,232.41
2024-02-03,vadomojon,jaen,129.1,263.7,163.2,12.61,0.03,0.15,-3.7,7.73,7.63,9.99,61.13
2024-02-03,viboras,jaen,153.5,287.6,19.1,4.07,0.0,0.02,-2.37,21.31,21.2,33.72,8.9
2024-02-03,casasola,malaga,67.6,299.6,21.7,6.0,-0.02,-0.09,-3.59,27.65,28.06,44.19,11.56
2024-02-03,conde de guadalhorce,malaga,4.1,283.5,66.5,11.55,0.01,0.11,-7.83,17.37,17.2,29.14,37.42
2024-02-03,el limonero,malaga,56.5,310.1,22.3,4.64,-0.01,-0.04,-3.93,20.81,20.99,38.43,11.4
2024-02-03,guadalhorce,malaga,71.5,275.1,125.7,16.95,-0.09,-0.52,-28.75,13.48,13.9,36.36,74.59
2024-02-03,guadalteba,malaga,71.5,276.7,153.3,31.72,-0.13,-0.62,-51.95,20.69,21.1,54.58,109.33
2024-02-03,la concepcion,malaga,109.5,515.3,61.9,13.07,-0.03,-0.11,-27.82,21.11,21.29,66.06,43.79
2024-02-03,la vinnuela,malaga,83.6,381.9,165.4,12.27,0.0,0.0,-5.98,7.42,7.42,11.03,45.48
2024-02-03,cala,sevilla,313.9,459.6,58.8,27.34,-0.22,-1.4,-1.89,46.5,48.88,49.71,25.64
2024-02-03,el agrio,sevilla,263.8,422.4,20.3,15.63,0.01,0.14,-0.55,77.0,76.31,79.7,14.92
2024-02-03,el pintado,sevilla,339.7,438.0,212.8,48.84,0.03,0.38,-8.37,22.95,22.77,26.88,119.57
2024-02-03,gergal,sevilla,234.2,367.3,35.0,27.61,0.0,0.28,7.1,78.89,78.09,58.6,30.54
2024-02-03,huesna,sevilla,361.9,398.9,134.6,50.18,-0.03,-0.04,-9.99,37.28,37.31,44.7,79.17
2024-02-03,jose toran,sevilla,298.5,438.2,113.2,21.02,0.01,0.11,1.36,18.57,18.47,17.37,40.55
2024-02-03,la minilla,sevilla,344.0,456.6,57.8,35.16,0.05,0.3,-5.7,60.83,60.31,70.69,43.75
2024-02-03,melonares,sevilla,275.1,412.6,185.6,89.77,0.0,0.37,-34.63,48.37,48.17,67.03,155.44
2024-02-03,puebla de cazalla,sevilla,189.4,317.3,73.7,0.08,0.0,-0.01,-3.27,0.11,0.12,4.55,19.43
2024-02-03,torre del aguila,sevilla,164.4,340.8,64.4,1.32,-0.01,-0.09,-9.96,2.05,2.19,17.52,16.07
2024-02-04,beninar,almeria,59.4,307.8,61.68,4.91,0.0,0.0,-3.22,7.96,7.96,13.18,8.3
2024-02-04,cuevas de almanzora,almeria,10.6,133.5,161.3,15.11,-0.05,-0.27,-10.6,9.37,9.54,15.94,18.5
2024-02-04,almodovar,cadiz,230.8,796.2,5.7,2.15,0.0,-0.02,-2.57,37.72,38.07,82.81,3.1
2024-02-04,arcos,cadiz,187.1,396.9,14.6,11.7,0.0,-0.11,-1.88,80.14,80.89,93.01,13.29
2024-02-04,barbate,cadiz,190.4,677.4,228.1,20.87,0.0,-0.07,-24.98,9.15,9.18,20.1,79.36
2024-02-04,bornos,cadiz,180.7,386.0,200.2,20.99,0.06,0.28,-46.65,10.48,10.34,33.79,71.31
2024-02-04,celemin,cadiz,187.6,656.9,44.8,4.46,-0.03,-0.03,-6.75,9.96,10.02,25.02,16.0
2024-02-04,charco redondo,cadiz,298.8,716.9,81.6,14.28,-0.03,0.03,-14.81,17.5,17.46,35.65,31.74
2024-02-04,guadalcacin,cadiz,158.7,597.9,800.3,128.88,-0.21,-1.19,-85.59,16.1,16.25,26.8,345.31
2024-02-04,guadarranque,cadiz,272.4,596.2,87.7,23.63,-0.03,-0.28,-19.43,26.94,27.26,49.1,44.51
2024-02-04,los hurones,cadiz,203.0,556.8,135.3,41.95,0.0,0.04,-57.85,31.01,30.98,73.76,97.25
2024-02-04,zahara - el gastor,cadiz,180.8,516.4,222.7,9.92,0.01,0.08,-35.4,4.45,4.42,20.35,109.02
2024-02-04,arenoso,cordoba,214.8,341.9,167.0,32.49,0.02,0.25,-1.07,19.46,19.31,20.1,45.37
2024-02-04,bembezar,cordoba,299.8,403.3,342.1,42.4,0.03,0.37,-11.83,12.39,12.29,15.85,142.33
2024-02-04,guadalmellato,cordoba,300.2,371.5,146.6,44.95,-0.03,-0.08,-15.75,30.66,30.72,41.41,85.24
2024-02-04,guadanunno,cordoba,355.4,425.0,1.6,1.49,0.0,0.0,0.03,93.13,93.13,91.25,1.44
2024-02-04,iznajar,cordoba,174.3,354.9,981.1,169.15,0.18,1.81,5.66,17.24,17.06,16.66,348.95
2024-02-04,la brenna,cordoba,258.5,356.7,823.0,102.75,0.02,0.32,-7.48,12.48,12.45,13.39,173.13
2024-02-04,martin gonzalo,cordoba,372.1,363.7,17.8,3.91,-0.01,-0.02,-0.82,21.97,22.08,26.57,8.97
2024-02-04,puente nuevo,cordoba,238.9,376.4,281.7,34.36,0.01,0.11,-4.99,12.2,12.16,13.97,76.95
2024-02-04,retortillo,cordoba,290.7,432.4,61.2,10.75,0.01,0.01,-1.29,17.57,17.55,19.67,28.51
2024-02-04,san rafael de navallana,cordoba,256.7,342.9,156.5,69.34,0.0,1.23,6.79,44.31,43.52,39.97,58.05
2024-02-04,sierra boyera,cordoba,242.8,319.8,40.9,1.88,0.01,0.08,0.94,4.6,4.4,2.3,16.41
2024-02-04,yeguas,cordoba,279.5,326.4,228.7,51.46,0.06,0.59,-15.81,22.5,22.24,29.41,80.34
